name,symbol,price,volume,mkt_cap,coingecko_rank,vol / mkt_cap,dominance,num_holders,whitepaper,coingecko_likes,fully_diluted_valuation,meme_coin
BGOV,BGOV,1.67,7617.98,2072876.0,1487.0,0.004,1.3623e-06,,,12359.0,33400000.0,-1
Skrumble Network,SKM,0.575362,68820.0,2065974.0,1489.0,0.033,1.3577e-06,,1.0,6168.0,37398530.0,-1
Cryption Network,CNT,0.100786,63923.0,2064982.0,1488.0,0.031,1.3571e-06,,,238.0,2135640.423672,-1
DigiCol Token,DGCL,0.080147956787,78383.0,2055928.0,1490.0,0.038,1.3511e-06,,,909.0,8080055.0,-1
CoTrader,COT,58.72,285.48,2051322.0,1491.0,0.0,1.3481e-06,,,101.0,1233131329.0,-1
Chainswap,ASAP,0.002720926601,128519.0,2045996.0,1492.0,0.063,1.3446e-06,,,946.0,2378681.4412983693,-1
Finance Vote,FVT,4.61,32752.0,2044091.0,1493.0,0.016,1.3434e-06,,,143.0,23050000.0,-1
SAK3,SAK3,6e-11,,2041471.0,1494.0,,1.3416e-06,,,7305.0,6000000.0,-1
Crowny Token,CRWNY,0.080739035741,330798.0,2036281.0,1495.0,0.162,1.3382e-06,,,1565.0,1754051.191565295,-1
1World,1WO,0.506965,7686.63,2020113.0,1496.0,0.004,1.3276e-06,27734.0,1.0,1498.0,1520895.0,-1
Nyan V2,NYAN-2,0.009143100292,831.27,2006270.0,1497.0,0.0,1.3185e-06,,,3296.0,8228790.2628,-1
Signata,SATA,0.009881381782,47090.0,2004181.0,1498.0,0.023,1.3171e-06,1128.0,,535.0,7141274.613851399,-1
ACDX Exchange Token,ACXT,0.226711,73273.0,1998597.0,1499.0,0.037,1.3135e-06,,,1605.0,6801330.0,-1
Azuki,AZUKI,10.48,8381.19,1993622.0,1500.0,0.004,1.3102e-06,,,5541.0,10480000.0,-1
Sashimi,SASHIMI,0.010299603287,211188.0,1986475.0,1501.0,0.106,1.3055e-06,,,4467.0,10299603.0,-1
Evedo,EVED,0.023005723531,1221964.0,1975679.0,1502.0,0.619,1.2984e-06,,1.0,770.0,2300572.3531,-1
Denarius,D,0.011098529058,147.45,1975191.0,1503.0,0.0,1.2981e-06,,1.0,1595.0,3329558.7174,-1
VegaWallet Token,VGW,8141.87,,1970916.0,1504.0,,1.2953e-06,,,289.0,7229977.0,-1
Team Heretics Fan Token,TH,48.72,232048.0,1969882.0,1505.0,0.118,1.2946e-06,,,4599.0,3618979.0,-1
Blind Boxes,BLES,0.025599772586,114029.0,1952934.0,1507.0,0.058,1.2835e-06,,1.0,917.0,1994485.091714768,-1
Melo Token,MELO,0.115914,593803.0,1937088.0,1508.0,0.307,1.273e-06,,,1825.0,4359108.0,-1
Prophecy,PRY,0.152069,17198.09,1936394.0,1509.0,0.009,1.2726e-06,,,874.0,7480464.0,-1
Punk Basic,PUNK-BASIC,0.160314,231871.0,1925309.0,1510.0,0.12,1.2653e-06,,,10898.0,14321355.0,-1
YOYOW,YOYOW,0.042715453237,116749.0,1922389.0,1506.0,0.061,1.2634e-06,2175.0,1.0,7005.0,1281463.5971100002,-1
Polkarare,PRARE,0.305654,20928.0,1919465.0,1511.0,0.011,1.2615e-06,,,252.0,15282702.0,-1
Webcoin,WEB,0.287567,291.87,1919143.0,1512.0,0.0,1.2612e-06,,1.0,362.0,28756700.0,-1
Memetic,MEME,0.010620536454,7819.56,1913255.0,1513.0,0.004,1.2574e-06,,1.0,204.0,4743923.65996514,-1
MyWish,WISH,0.256004,133.69,1904850.0,1514.0,0.0,1.2519e-06,,,676.0,2560040.0,-1
FairGame,FAIR,0.0231975264,967450.0,1903388.0,1516.0,0.508,1.2509e-06,,,2092.0,2319752.64,-1
ScPrime,SCP,0.021925765916,627.14,1901460.0,1515.0,0.0,1.2496e-06,,,135.0,2916127.0203083614,-1
Sumokoin,SUMO,0.043274697338,68776.0,1887623.0,1518.0,0.036,1.2405e-06,,,555.0,8654939.0,-1
BitGreen,BITG,0.002591611578,1411.7,1885785.0,1517.0,0.001,1.2393e-06,,,402.0,3109933.8936,-1
AidCoin,AID,0.078062916079,,1880928.0,1519.0,,1.2361e-06,26897.0,1.0,328.0,2905458.957982369,-1
Impermax,IMX,0.128321,4815.53,1878244.0,1520.0,0.003,1.2344e-06,2336.0,,1585.0,12832099.999999998,-1
ALQO,XLQ,0.019253082099,,1865670.0,1521.0,,1.2261e-06,,1.0,4111.0,4620739.70376,-1
PocMon,PMON,0.030393904647,27870.0,1861011.0,1523.0,0.015,1.223e-06,,,5130.0,5081217.0,-1
Intelligent Investment Chain,IIC,0.017411989732,46139.0,1859096.0,1537.0,0.025,1.2218e-06,,,567.0,17546855.0,-1
Statera,STA,0.154315,10956.01,1856597.0,1524.0,0.006,1.2201e-06,,1.0,1363.0,3240615.0,-1
BitScreener,BITX,0.206958,,1856296.0,1525.0,,1.2199e-06,,1.0,1152.0,,-1
EDC Blockchain,EDC,0.065813964051,284187.0,1852173.0,1526.0,0.153,1.2172e-06,,,1186.0,5850130.079365365,-1
Beacon,BECN,0.004378186364,6225.38,1847607.0,1527.0,0.003,1.2142e-06,,1.0,695.0,4378186.3596218135,-1
Kulupu,KLP,0.00191265587,69705.0,1847095.0,1528.0,0.038,1.2139e-06,,,226.0,2295187.044,-1
Value Network Token,VNTW,0.078933401041,2990.65,1843989.0,1529.0,0.002,1.2119e-06,,,99.0,15786680.208199998,-1
Energy Ledger,ELX,0.351993,27506.0,1837348.0,1530.0,0.015,1.2075e-06,,1.0,219.0,35199300.0,-1
Polyient Games Governance Token,PGT,0.003491222071,556875.0,1836392.0,1531.0,0.303,1.2069e-06,,1.0,334.0,3491222.071,-1
Doki Doki,DOKI,0.051841254713,30508.0,1833565.0,1532.0,0.017,1.205e-06,,,157.0,5184125.4713,-1
MASQ,MASQ,0.000155449534,213356.0,1832831.0,1533.0,0.116,1.2045e-06,,1.0,346.0,3264440.214,-1
MakiSwap,MAKI,2.0782139e-05,178363.0,1829916.0,1534.0,0.097,1.2026e-06,,,2388.0,1454749.73,-1
Swapfolio,SWFL,0.002206843733,89032.0,1828792.0,1535.0,0.049,1.2019e-06,,,263.0,2317185.91965,-1
PinkMoon,PINKM,74.98,28400.0,1828267.0,1536.0,0.016,1.2015e-06,,,144.0,1657282.9400000002,-1
Unicly Fewocious Collection,UFEWO,0.024979793572,173.34,1823233.0,1538.0,0.0,1.1982e-06,,,60.0,2497979.3572,-1
Darwinia Commitment Token,KTON,0.152091,597838.0,1819418.0,1539.0,0.329,1.1957e-06,,,1084.0,15209100.0,-1
Experty,EXY,0.001699498548,401.32,1809709.0,1540.0,0.0,1.1893e-06,,1.0,1872.0,1699498.548,-1
Unikoin Gold,UKG,5.66,1013.63,1809602.0,1541.0,0.001,1.1893e-06,,,918.0,5660000.0,-1
Yield Optimization Platform & Protocol,YOP,0.027673139671,153525.0,1809496.0,1542.0,0.085,1.1892e-06,,,1799.0,2767314.0,-1
Lossless,LSS,0.224104,317472.0,1805743.0,1543.0,0.176,1.1867e-06,,,2251.0,2596320.587152,-1
StakedZEN,STZEN,0.025353029492,1071.85,1804969.0,1544.0,0.001,1.1862e-06,,,585.0,1705460.4925598674,-1
Penta Network Token,PNT,0.002828380736,30705.0,1803011.0,1522.0,0.017,1.1849e-06,,1.0,2101.0,2828380.736,-1
adbank,ADB,0.028478592984,134813.0,1798475.0,1545.0,0.075,1.1819e-06,5880.0,1.0,3271.0,28478593.0,-1
Crown,CRW,0.034300928489,2511.79,1784544.0,1546.0,0.001,1.1728e-06,,1.0,344.0,3430092.8489,-1
Governor DAO,GDAO,0.006134840762,46182.0,1782608.0,1547.0,0.026,1.1715e-06,,1.0,244.0,4663986.229742294,-1
Pawtocol,UPI,0.044124086323,40812.0,1781541.0,1548.0,0.023,1.1708e-06,,,3554.0,3308439.0,-1
xSigma,SIG,0.002277186115,79423.0,1779036.0,1549.0,0.045,1.1692e-06,2517.0,,157.0,2277186.115,-1
BarterTrade,BART,0.007199176317,398155.0,1778080.0,1550.0,0.224,1.1685e-06,,1.0,1146.0,7199176.317,-1
Zen Protocol,ZP,0.039050786023,1934.4,1778069.0,1551.0,0.001,1.1685e-06,,1.0,244.0,3905078.6023,-1
WOWswap,WOW,105.22,25069.0,1777011.0,1552.0,0.014,1.1678e-06,,,1551.0,2097870.0,-1
Gleec Coin,GLEEC,2.691e-09,438.88,1773434.0,1553.0,0.0,1.1655e-06,,,6102.0,2691000.0,-1
eXPerience Chain,XPC,2.61,77282.0,1771133.0,1554.0,0.044,1.164e-06,,,252.0,13050000.0,-1
SteakBank Finance,SBF,7.8489631e-05,5914.15,1770808.0,1555.0,0.003,1.1638e-06,,1.0,761.0,7848963.1,-1
xRhodium,XRC,0.19104,188.45,1770634.0,1556.0,0.0,1.1636e-06,,,4194.0,9568470.70464,-1
BitCapitalVendor,BCV,0.044207125748,98119.0,1763514.0,1557.0,0.056,1.159e-06,,,491.0,,-1
Zclassic,ZCL,1.5225134e-05,4834.3,1746016.0,1558.0,0.003,1.1475e-06,,1.0,949.0,,-1
Future Of Finance Fund,FFF,0.086139771833,1628.36,1743659.0,1559.0,0.001,1.1459e-06,,,226.0,1702275.0,-1
ETHA Lend,ETHA,0.006985153742,533832.0,1735163.0,1560.0,0.308,1.1403e-06,,,2547.0,1865036.049114,-1
HalalChain,HLC,0.37615,9606.97,1731026.0,1561.0,0.006,1.1376e-06,,,1062.0,2256900.0,-1
VersoView,VVT,33.3,2246.67,1724251.0,1562.0,0.001,1.1332e-06,,1.0,1995.0,1664928.0,-1
Aezora,AZR,0.119195,303.16,1723796.0,1563.0,0.0,1.1329e-06,,,1900.0,10131575.0,-1
Club Atletico Independiente Fan Token,CAI,0.020277446369,136713.0,1714457.0,1565.0,0.08,1.1267e-06,,,9582.0,1639551.1555897803,-1
FansTime,FTI,0.054826323143,141752.0,1713973.0,1568.0,0.083,1.1264e-06,,1.0,403.0,4353460.230066701,-1
Hyperion,HYN,0.0021927493,22051.0,1709639.0,1566.0,0.013,1.1236e-06,,1.0,663.0,10963746.5,-1
Coinbene Token,CONI,2.73,156923.0,1708437.0,1567.0,0.092,1.1228e-06,,,1779.0,1842160.32,-1
SafeDeal,SFD,0.194231,220554.0,1704380.0,1569.0,0.129,1.1201e-06,,,2710.0,2226370.312497,-1
EthicHub,ETHIX,3.31,27727.0,1700503.0,1570.0,0.016,1.1176e-06,,,439.0,1620172.18,-1
NFTb,NFTB,1.6,50881.0,1695898.0,1571.0,0.03,1.1145e-06,,,226.0,8000000.0,-1
AICHAIN,AIT,0.034077636786,100378.0,1694386.0,1575.0,0.059,1.1135e-06,,1.0,826.0,3407763.6786,-1
Cornichon,CORN,0.086952585013,5491.12,1691404.0,1572.0,0.003,1.1116e-06,,,2739.0,8695258.5013,-1
Patientory,PTOY,0.008518231281,37430.0,1690794.0,1573.0,0.022,1.1112e-06,4060.0,1.0,956.0,85182312.81,-1
Rapids,RPD,0.002415532792,4064.34,1683759.0,1574.0,0.002,1.1066e-06,206.0,1.0,680.0,2415532.792,-1
Tolar,TOL,42.9,16932.6,1670202.0,1576.0,0.01,1.0976e-06,,1.0,1542.0,1913854.8,-1
Emanate,EMT,0.043019849544,1331.74,1666254.0,1577.0,0.001,1.0951e-06,,1.0,1332.0,8603970.0,-1
Machi X,MCX,0.329143,19161.97,1665769.0,1578.0,0.012,1.0947e-06,,,891.0,3291430.0,-1
Revomon,REVO,0.000352105095,321446.0,1664726.0,1579.0,0.193,1.094e-06,,1.0,1870.0,7394206.995,-1
Pinknode,PNODE,0.005326474998,5659.51,1658255.0,1580.0,0.003,1.0898e-06,,1.0,231.0,5326474.998,-1
Kiwigo,KGO,0.002648875639,83289.0,1653295.0,1581.0,0.05,1.0865e-06,,,285.0,5562638.841899999,-1
HollyGold,HGOLD,0.007775998318,29121.0,1642279.0,1582.0,0.018,1.0793e-06,,1.0,1069.0,1610749.023904305,-1
Dimecoin,DIME,0.000274995886,770.88,1634493.0,1583.0,0.0,1.0742e-06,,1.0,490.0,2749958.86,-1
Lendefi,LDFI,0.01134895423,43853.0,1627499.0,1584.0,0.027,1.0696e-06,,1.0,645.0,8103153.32022,-1
Menlo One,ONE,0.386814,3276.68,1624927.0,1585.0,0.002,1.0679e-06,4835.0,,104.0,386814000.0,-1
TENT,TENT,5.55,139394.0,1620620.0,1586.0,0.086,1.0651e-06,,,1070.0,1942500.0,-1
Zebi,ZCO,0.003210221014,7894.66,1617616.0,1587.0,0.005,1.0631e-06,,1.0,231.0,3210221.0,-1
SuperLauncher,LAUNCH,0.01828494802,6942.23,1614185.0,1588.0,0.004,1.0608e-06,,1.0,755.0,1828531.37189604,-1
PieDAO DEFI++,DEFI++,1.48,3610.02,1613574.0,1589.0,0.002,1.0604e-06,,,317.0,14800000.0,-1
Perth Mint Gold Token,PMGT,0.037940033254,,1612555.0,1590.0,,1.0598e-06,,,303.0,30665478.7731972,-1
Datum,DAT,3.26,143707.0,1610676.0,1591.0,0.089,1.0585e-06,11528.0,1.0,2206.0,3648898.44,-1
BitTube,TUBE,0.002603716607,3176.45,1603110.0,1595.0,0.002,1.0536e-06,,,989.0,26037166.0,-1
NEXT,NEXT,0.260414,,1602564.0,1592.0,,1.0532e-06,359.0,,2942.0,2604140.0,-1
Royale,ROYA,0.00144804603,480937.0,1599225.0,1593.0,0.301,1.051e-06,,1.0,627.0,3842884.790232756,-1
Carlive Chain,IOV,0.032488282375,6.92,1599179.0,1637.0,0.0,1.051e-06,1846154.0,,388.0,32488282.0,-1
Spaceswap MILK2,MILK2,0.028535259993,29124.0,1599010.0,1594.0,0.018,1.0509e-06,,,1474.0,530130929.3988816,-1
Young Boys Fan Token,YBO,1.46,83406.0,1584387.0,1596.0,0.053,1.0412e-06,,1.0,558.0,3066000.0,-1
Curecoin,CURE,0.048858774089,4976.9,1582345.0,1597.0,0.003,1.0399e-06,,,4436.0,3185704.0,-1
MyToken,MT,0.000156260318,376952.0,1577119.0,1623.0,0.239,1.0365e-06,,1.0,405.0,1562603.18,-1
SWAG Finance,SWAG,17.76,71.4,1576600.0,1598.0,0.0,1.0361e-06,,,645.0,1776267.0,-1
CryptEx,CRX,0.04312440473,1432.87,1573169.0,1599.0,0.001,1.0339e-06,,1.0,584.0,3626589.94017408,-1
ThingsOperatingSystem,TOS,0.119893,35722.0,1571590.0,1606.0,0.023,1.0328e-06,,1.0,2010.0,2128890.724977,-1
Dark Magic,DMAGIC,0.006467785664,0.020897782634,1571254.0,1600.0,0.0,1.0326e-06,,1.0,1412.0,6467785.664,-1
CompliFi,COMFI,4.78,2353.07,1563905.0,1601.0,0.002,1.0278e-06,,,1121.0,4780000.0,-1
NoLimitCoin,NLC2,1.2004262e-05,1196.84,1563090.0,1602.0,0.001,1.0273e-06,,1.0,1977.0,1200426.2,-1
SafCoin,SAF,0.037356561489,820.25,1561362.0,1603.0,0.001,1.0261e-06,,,1662.0,2218907.0,-1
Mochimo,MCM,0.004793640611,32.96,1559015.0,1604.0,0.0,1.0246e-06,,1.0,692.0,4793641.0,-1
VEIL,VEIL,0.075454522028,0.0,1558127.0,1605.0,0.0,1.024e-06,,,1249.0,3169089.925176,-1
Edenchain,EDN,34.29,275040.0,1555189.0,1609.0,0.177,1.0221e-06,,1.0,1140.0,1337310.0,-1
VIBE,VIBE,0.048975436866,901.97,1554456.0,1607.0,0.001,1.0216e-06,,,1267.0,4897543.6866,-1
CryptoKek,KEK,0.356697,39453.0,1554381.0,1608.0,0.025,1.0215e-06,,,383.0,35669731.0,-1
Marginswap,MFI,0.004940690891,52698.0,1549778.0,1610.0,0.034,1.0185e-06,,1.0,1405.0,168514.46634405575,-1
VAULT,VAULT,34.63,1304.39,1549608.0,1611.0,0.001,1.0184e-06,,,981.0,1421821.0,-1
Lyra,LYR,0.01361916258,11.48,1544955.0,1612.0,0.0,1.0153e-06,,,608.0,4085748.774,-1
CHADS VC,CHADS,178.01,39.14,1537277.0,1613.0,0.0,1.0103e-06,,,3574.0,1495284.0,-1
HodlTree,HTRE,0.000224848071,,1535855.0,1614.0,,1.0094e-06,,,6767.0,2248480.71,-1
Odin Protocol,ODIN,0.017127728423,930.54,1534084.0,1615.0,0.001,1.0082e-06,,,145.0,856386.4211500001,-1
Mars,MARS,0.272657,68198.0,1523836.0,1616.0,0.045,1.0015e-06,,,1479.0,27295348.0,-1
Katalyo,KTLYO,0.245862,108919.0,1519154.0,1617.0,0.072,9.984e-07,,,1716.0,2458622.0,-1
ContentBox,BOX,1817.23,2186109.0,1515782.0,1621.0,1.442,9.962e-07,,1.0,411.0,1622786.39,-1
XMON,XMON,8.061e-09,151698.0,1512661.0,1618.0,0.1,9.941e-07,,,3767.0,8061000.0,-1
Rope Token,ROPE,8.059336e-06,8597.48,1512099.0,1619.0,0.006,9.937e-07,,,4410.0,3098008.7584,-1
The Moontography Project,MTGY,0.090468845022,22253.0,1511162.0,1620.0,0.015,9.931e-07,,,490.0,1649642.2126661162,-1
Smoothy,SMTY,3.98,751697.0,1508679.0,1622.0,0.498,9.915e-07,,,132.0,11940000.0,-1
Humaniq,HMQ,0.343937,97294.0,1505901.0,1624.0,0.065,9.897e-07,5878.0,1.0,73.0,1375749.0,-1
Starbase,STAR,0.019490450393,5153.93,1504947.0,1625.0,0.003,9.89e-07,5477.0,,2392.0,1949045.0,-1
Voice Token,VOICE,0.028979727019,11103.22,1504945.0,1626.0,0.007,9.89e-07,678.0,,528.0,4346959.0,-1
NativeCoin,N8V,0.158426,60376.0,1504106.0,1627.0,0.04,9.885e-07,,,254.0,12600234.789732002,-1
DAV Network,DAV,0.013504080057,96.26,1500890.0,1628.0,0.0,9.864e-07,,,705.0,1549043.4219375495,-1
NIX,NIX,7.4714903e-05,58108.0,1500839.0,1564.0,0.039,9.863e-07,,1.0,1713.0,7396775.397,-1
DFX Finance,DFX,0.012051622203,15140.85,1496073.0,1629.0,0.01,9.832e-07,,,1218.0,25308406.6263,-1
Beaxy,BXY,0.216374,79.47,1493335.0,1630.0,0.0,9.814e-07,,,1397.0,2163735.0,-1
Euler Tools,EULER,0.001588537565,5038.58,1492635.0,1631.0,0.003,9.81e-07,,1.0,931.0,2382806.3475,-1
Eska,ESK,0.002562712748,2686.1,1490768.0,1632.0,0.002,9.797e-07,,,5397.0,2471251.6955161523,-1
DAPS Coin,DAPS,0.047430632555,20159.0,1490658.0,1633.0,0.014,9.797e-07,,,1798.0,,-1
Stobox Token,STBU,0.004111478027,290670.0,1485190.0,1634.0,0.196,9.761e-07,,1.0,312.0,2055739.0135,-1
Pylon Finance,PYLON,1.9002398e-05,48848.0,1472009.0,1635.0,0.033,9.674e-07,,1.0,1265.0,1900239.8,-1
Earnbase,ENB,0.062157044519,3052.52,1469453.0,1636.0,0.002,9.657e-07,,,1721.0,,-1
Playcent,PCNT,0.001594146956,42441.0,1449860.0,1638.0,0.029,9.528e-07,,1.0,263.0,4782440.868,-1
BuySell,BULL,0.059226279682,,1448450.0,1639.0,,9.519e-07,,,3576.0,3553576.78092,-1
MM Token,MM,0.329931,71640.0,1445154.0,1640.0,0.05,9.497e-07,,,244.0,32993089.0,-1
Hashgard,GARD,0.005197608126,80425.0,1434581.0,1643.0,0.056,9.428e-07,10572.0,1.0,202.0,1091497.70646,-1
Kuma Inu,KUMA,0.007972968807,394317.0,1434161.0,1641.0,0.275,9.425e-07,,,4946.0,1594593.7614,1
Polkadog,PDOG,0.000816825217,41300.0,1432357.0,1642.0,0.029,9.413e-07,,1.0,246.0,3267300.868,1
NANJCOIN,NANJ,0.015640389575,0.0,1419013.0,1644.0,0.0,9.326e-07,13615.0,1.0,539.0,9775243.0,-1
Endor Protocol Token,EDR,0.296225,83247.0,1407903.0,1645.0,0.059,9.253e-07,10779.0,,557.0,29622545.0,-1
Bob's Repair,BOB,2.82,3306.47,1407448.0,1646.0,0.002,9.25e-07,,,2073.0,2035205.28,-1
Chonk,CHONK,0.035420475319,17567.46,1401790.0,1647.0,0.013,9.212e-07,,,1827.0,3542048.0,-1
Lead Token,LEAD,0.036133158847,244268.0,1401481.0,1648.0,0.174,9.21e-07,,,1084.0,3252860.0,-1
Geyser,GYSR,0.027985888531,3973.23,1397372.0,1649.0,0.003,9.183e-07,,1.0,898.0,2854560.630162,-1
Charged Particles,IONX,0.060860110106,3924.7,1389527.0,1651.0,0.003,9.132e-07,,,151.0,2434404.40424,-1
Advertise Coin,ADCO,0.006573280732,667.1,1385580.0,1652.0,0.0,9.106e-07,,1.0,422.0,2366381.06352,-1
ADAMANT Messenger,ADM,0.096622306115,545.59,1384789.0,1650.0,0.0,9.101e-07,,,797.0,2415557.652875,-1
SoMee.Social,SOMEE,0.011302732212,2361.28,1381920.0,1653.0,0.002,9.082e-07,,,685.0,2350968.300096,-1
Dextrust,DETS,0.000156962688,,1381272.0,1654.0,,9.078e-07,,1.0,3327.0,1569626.88,-1
Obortech,OBOT,0.121082,153714.0,1376882.0,1655.0,0.112,9.049e-07,,,180.0,12108200.0,-1
Secure Pad,SEPA,0.017302573496,4928.43,1376123.0,1656.0,0.004,9.044e-07,,1.0,1716.0,10849998.0,-1
SPICE,SPICE,0.119985,2426.63,1369156.0,1657.0,0.002,8.998e-07,14209.0,,3638.0,1199850.0,-1
KittenFinance,KIF,0.00197524598,58209.0,1366180.0,1658.0,0.043,8.978e-07,,,909.0,1777721.382,-1
Relite Finance,RELI,0.016313053073,8363.78,1362152.0,1659.0,0.006,8.952e-07,,1.0,471.0,1642260.5827869691,-1
Butterfly Protocol,BFLY,0.279069,77293.0,1361919.0,1660.0,0.057,8.95e-07,,,1406.0,2762120.590194,-1
NFT Index,NFTI,0.042149974379,406.9,1361519.0,1661.0,0.0,8.948e-07,446.0,,689.0,7671295.0,-1
Ormeus Ecosystem,ECO,0.000341150864,153486.0,1353562.0,1662.0,0.113,8.896e-07,,,1991.0,1682028.3472579094,-1
disBalancer,DDOS,0.017710499913,38338.0,1350368.0,1663.0,0.028,8.875e-07,,,8734.0,2213812.489125,-1
Wrapped-DGLD,WDGLD,0.476522,,1344668.0,1664.0,,8.837e-07,,,726.0,4807388.0,-1
Ditto,DITTO,0.06081231723,15315.43,1340866.0,1665.0,0.011,8.812e-07,,,966.0,1277058.66183,-1
Polis,POLIS,642.6,859.12,1340124.0,1666.0,0.001,8.807e-07,,1.0,688.0,1432998.0,-1
Bitcoin Confidential,BC,1126.54,1532.84,1338649.0,1667.0,0.001,8.798e-07,,,502.0,11265358.0,-1
CryptoDezireCash,CDZC,0.003321395695,,1337062.0,1668.0,,8.787e-07,,,929.0,,-1
reflect.finance,RFI,0.026536125109,32748.0,1335944.0,1669.0,0.025,8.78e-07,,,7353.0,2653613.0,-1
Global Coin Research,GCR,1.19,175.98,1327704.0,1670.0,0.0,8.726e-07,,,262.0,5950000.0,-1
Direct Insurance Token,DIT,0.001696310823,,1327669.0,1671.0,,8.725e-07,,,347.0,1319352.8610139806,-1
Zeitcoin,ZEIT,0.058547233014,,1326827.0,1672.0,,8.72e-07,,,1380.0,2458983.786588,-1
Shadows,DOWS,5.9800019e-05,60480.0,1321674.0,1673.0,0.046,8.686e-07,,1.0,738.0,1794000.5699402,-1
2key.network,2KEY,0.058934480514,368203.0,1321518.0,1674.0,0.279,8.685e-07,,,69.0,2946724.0257,-1
NFTA,NFTA,2.58,10392.17,1321430.0,1675.0,0.008,8.684e-07,,,450.0,1185502.26,-1
Bankroll Network,BNKR,0.005996424364,817.63,1321186.0,1676.0,0.001,8.683e-07,,,781.0,5996424.364,-1
Vesper V-Dollar,VUSD,0.042275711575,69347.0,1316658.0,1677.0,0.053,8.653e-07,,,1030.0,42275711.575,-1
The Crypto Prophecies,TCP,0.090972846209,655418.0,1311289.0,1678.0,0.5,8.618e-07,,,2232.0,9080991.0,-1
LiteDoge,LDOGE,0.240002,967.61,1311217.0,1684.0,0.001,8.617e-07,,,3551.0,10080084.0,-1
Smaugs NFT,SMG,0.11298,197420.0,1303851.0,1679.0,0.151,8.569e-07,,,5821.0,4338431.88702,-1
VeriCoin,VRC,0.001195633632,1659.25,1303689.0,1680.0,0.001,8.568e-07,,1.0,1395.0,2276766.5495709386,-1
Unicly Aavegotchi Astronauts Collection,UGOTCHI,0.038527411706,,1291455.0,1681.0,,8.487e-07,,,515.0,1926370.5853,-1
Professional Fighters League Fan Token,PFL,1.06,71007.0,1284238.0,1682.0,0.055,8.44e-07,,,1167.0,1246737.0,-1
Metaverse NFT Index,PLAY,0.228978,7203.9,1284073.0,1683.0,0.006,8.439e-07,,,2683.0,4580233.0,-1
Deflect,DEFLCT,,2187.84,1276722.0,1685.0,0.002,8.391e-07,,,2682.0,1304450.0,-1
Veros,VRS,0.001390968393,,1273966.0,1686.0,,8.372e-07,184.0,1.0,685.0,1390968.393,-1
Robonomics Web Services,RWS,0.497992,22633.0,1271314.0,1687.0,0.018,8.355e-07,,,1286.0,1742974.0,-1
WeOwn,CHX,0.046765006354,102337.0,1269905.0,1688.0,0.081,8.346e-07,,,1375.0,41568894.49531999,-1
Remme,REM,106.86,105986.0,1269560.0,1690.0,0.083,8.343e-07,5224.0,1.0,119.0,1214036.46,-1
Yearn Ecosystem Token Index,YETI,2.41e-09,0.0,1268060.0,1689.0,0.0,8.334e-07,,,3689.0,2409770.0,-1
SCIFI Index,SCIFI,3.5888046e-05,43179.0,1264374.0,1691.0,0.034,8.309e-07,,,1361.0,3552916.554,-1
rETH2,RETH2,0.320519,,1260618.0,1692.0,,8.285e-07,,,162.0,3205188.0,-1
Birake,BIR,0.00017653617,1515.72,1260144.0,1693.0,0.001,8.282e-07,,1.0,707.0,1694747.232,-1
Mist,MIST,177.17,110521.0,1259246.0,1694.0,0.088,8.276e-07,,,217.0,1736443.17,-1
APYSwap,APYS,0.949297,390553.0,1258958.0,1695.0,0.31,8.274e-07,2806.0,1.0,303.0,1438741.243042,-1
Lobstex,LOBS,0.254318,153911.0,1256737.0,1696.0,0.122,8.259e-07,,1.0,124.0,5340678.0,-1
Less Network,LESS,1.85,147547.0,1253086.0,1697.0,0.118,8.235e-07,,,919.0,1316711.6,-1
TokenPay,TPAY,0.008308925794,111830.0,1253027.0,1698.0,0.089,8.235e-07,,1.0,3991.0,2492677.7382,-1
PayPie,PPP,0.034444981214,,1252103.0,1699.0,,8.229e-07,14520.0,,949.0,3444498.1214,-1
Behodler,EYE,0.008288923322,2621.65,1251730.0,1700.0,0.002,8.226e-07,,1.0,805.0,1400467.655609806,-1
Add.xyz (NEW),ADD,0.002797186924,1539.82,1250041.0,1701.0,0.001,8.215e-07,,1.0,135.0,2797186.924,-1
GHOSTPRISM,GHOST,0.094748764065,14.35,1249493.0,1702.0,0.0,8.212e-07,,1.0,4111.0,9474876.4065,-1
renZEC,RENZEC,0.134691,32791.0,1249296.0,1703.0,0.026,8.21e-07,,,3049.0,13469100.0,-1
PolkaBridge,PBR,0.995751,157190.0,1247250.0,1704.0,0.126,8.197e-07,9947.0,1.0,35.0,1510190.817885,-1
Ethereum Gold,ETG,0.000223223397,1615.25,1244834.0,1705.0,0.001,8.181e-07,2773.0,,970.0,7012769.841045139,-1
Chi Gastoken (BSC),CHI,0.060356403288,1165.96,1244726.0,1706.0,0.001,8.18e-07,,,5122.0,5312396.609899081,-1
Project SHIVOM,OMX,0.181637,,1242707.0,1707.0,,8.167e-07,,,159.0,1816368.0,-1
Smileycoin,SMLY,0.015809654701,226.95,1233950.0,1709.0,0.0,8.109e-07,,,768.0,1125428.229658425,-1
Skull,SKULL,15.08,,1233747.0,1708.0,,8.108e-07,,,234.0,3950326.64,-1
MoneyToken,IMT,0.022934964498,25726.0,1228421.0,1710.0,0.021,8.073e-07,60261.0,1.0,481.0,1096190.6643801827,-1
